datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,aqi,unix_time,hour,day,month,weekday,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,target
2025-11-07 18:00:00,22.7,64.0,1016.1,4.8,318.0,0.0,55.1,43.5,1125.0,36.4,13.6,57.0,122.3,1762538400,18,7,11,4,123.7,126.1,129.7,142.2,120.4
2025-11-07 19:00:00,22.4,66.3,1015.9,7.0,302.5,0.0,55.1,43.5,865.0,31.4,12.5,60.0,120.4,1762542000,19,7,11,4,122.3,124.9,128.6,141.6,118.4
2025-11-07 20:00:00,21.5,70.0,1015.6,8.5,332.4,0.0,54.1,42.4,527.0,25.8,11.3,63.0,118.4,1762545600,20,7,11,4,120.4,123.7,127.4,141.0,116.5
2025-11-07 21:00:00,20.9,74.3,1015.6,8.3,338.4,0.0,52.6,41.0,284.0,21.1,10.4,66.0,116.5,1762549200,21,7,11,4,118.4,122.3,126.1,140.5,115.0
2025-11-07 22:00:00,20.8,78.9,1015.4,7.8,338.2,0.0,49.8,39.2,141.0,16.1,9.7,69.0,115.0,1762552800,22,7,11,4,116.5,120.4,124.9,140.0,113.8
2025-11-07 23:00:00,20.6,82.9,1015.2,6.7,339.6,0.0,47.7,37.7,91.0,11.9,9.3,71.0,113.8,1762556400,23,7,11,4,115.0,118.4,123.7,139.5,112.9
2025-11-08 00:00:00,19.7,86.0,1015.4,5.0,345.5,0.0,49.8,39.0,292.0,16.3,10.4,61.0,112.9,1762560000,0,8,11,5,113.8,116.5,122.3,139.0,112.7
2025-11-08 01:00:00,19.0,89.3,1015.7,4.8,349.1,0.0,52.5,41.0,1043.0,29.1,13.0,48.0,112.7,1762563600,1,8,11,5,112.9,115.0,120.4,137.7,112.7
2025-11-08 02:00:00,18.4,92.1,1016.3,4.1,360.0,10.0,63.1,50.4,1894.8,46.1,16.8,32.0,112.7,1762567200,2,8,11,5,112.7,113.8,118.4,136.7,113.3
2025-11-08 03:00:00,19.7,86.9,1016.9,4.8,344.9,0.0,67.3,56.3,1894.8,54.4,20.1,30.0,113.3,1762570800,3,8,11,5,112.7,112.9,116.5,135.5,113.7
2025-11-08 04:00:00,23.2,73.0,1017.4,3.6,315.0,0.0,62.9,51.9,1894.8,45.5,22.9,55.0,113.7,1762574400,4,8,11,5,113.3,112.7,115.0,133.7,113.8
2025-11-08 05:00:00,26.0,60.6,1017.7,7.0,271.5,0.0,58.6,44.8,1074.0,27.9,25.4,93.0,113.8,1762578000,5,8,11,5,113.7,112.7,113.8,132.6,113.3
2025-11-08 06:00:00,27.9,44.4,1017.5,10.4,261.0,0.0,51.7,39.2,329.0,13.9,26.5,123.0,113.3,1762581600,6,8,11,5,113.8,113.3,112.9,132.5,113.1
2025-11-08 07:00:00,28.5,43.2,1016.9,11.8,256.8,0.0,46.4,35.0,141.0,8.1,25.5,137.0,113.1,1762585200,7,8,11,5,113.3,113.7,112.7,131.9,113.5
2025-11-08 08:00:00,28.5,45.4,1016.3,12.8,252.8,0.0,45.4,34.1,194.0,5.9,23.2,143.0,113.5,1762588800,8,8,11,5,113.1,113.8,112.7,130.9,113.8
2025-11-08 09:00:00,28.6,41.4,1015.6,12.8,252.8,0.0,45.3,33.6,269.0,5.5,21.2,143.0,113.8,1762592400,9,8,11,5,113.5,113.3,113.3,130.4,113.9
2025-11-08 10:00:00,28.3,40.1,1015.0,12.3,255.6,0.0,45.5,32.7,277.0,5.6,20.2,135.0,113.9,1762596000,10,8,11,5,113.8,113.1,113.7,130.1,113.8
2025-11-08 11:00:00,27.6,45.4,1014.6,11.2,258.0,0.0,46.7,31.9,307.0,7.5,19.6,121.0,113.8,1762599600,11,8,11,5,113.9,113.5,113.8,129.8,113.5
2025-11-08 12:00:00,26.7,52.2,1014.7,9.7,258.3,0.0,52.3,36.6,414.0,13.0,20.6,109.0,113.5,1762603200,12,8,11,5,113.8,113.8,113.3,129.7,113.7
2025-11-08 13:00:00,25.5,64.0,1014.8,8.2,259.9,0.0,54.7,41.6,618.0,26.8,19.6,85.0,113.7,1762606800,13,8,11,5,113.5,113.9,113.1,128.6,113.8
2025-11-08 14:00:00,25.0,68.5,1015.3,7.4,268.6,0.0,59.5,45.5,898.0,46.0,18.2,52.0,113.8,1762610400,14,8,11,5,113.7,113.8,113.5,127.4,114.2
2025-11-08 15:00:00,24.5,70.1,1015.7,5.8,284.5,0.0,63.1,47.5,1246.0,61.0,17.5,26.0,114.2,1762614000,15,8,11,5,113.8,113.5,113.8,126.1,114.8
2025-11-08 16:00:00,24.1,71.8,1016.1,3.8,289.3,0.0,65.4,48.4,1767.0,68.2,18.1,15.0,114.8,1762617600,16,8,11,5,114.2,113.7,113.9,124.9,115.4
2025-11-08 17:00:00,23.2,75.6,1016.2,3.3,315.0,0.0,70.3,50.8,1894.8,71.4,19.3,11.0,115.4,1762621200,17,8,11,5,114.8,113.8,113.8,123.7,116.2
2025-11-08 18:00:00,22.4,82.1,1016.1,3.1,293.6,0.0,78.2,54.6,1894.8,71.7,19.8,10.0,116.2,1762624800,18,8,11,5,115.4,114.2,113.5,122.3,117.4
2025-11-08 19:00:00,21.7,84.1,1015.7,5.5,311.0,0.0,83.8,56.0,1894.8,69.2,18.9,10.0,117.4,1762628400,19,8,11,5,116.2,114.8,113.7,120.4,118.7
2025-11-08 20:00:00,21.0,85.9,1015.4,5.9,342.1,0.0,83.8,53.8,1894.8,64.0,17.3,13.0,118.7,1762632000,20,8,11,5,117.4,115.4,113.8,118.4,119.9
2025-11-08 21:00:00,20.6,87.8,1015.1,4.4,9.5,0.0,78.2,49.1,1773.0,57.6,15.9,17.0,119.9,1762635600,21,8,11,5,118.7,116.2,114.2,116.5,120.7
2025-11-08 22:00:00,20.8,86.7,1014.6,2.4,36.0,0.0,72.6,44.6,1419.0,48.6,14.7,22.0,120.7,1762639200,22,8,11,5,119.9,117.4,114.8,115.0,121.3
2025-11-08 23:00:00,20.6,87.2,1014.4,1.7,40.6,0.0,71.9,42.3,1077.0,38.4,13.7,27.0,121.3,1762642800,23,8,11,5,120.7,118.7,115.4,113.8,121.7
2025-11-09 00:00:00,19.5,90.2,1014.5,1.7,49.4,2.0,84.1,48.5,969.0,37.7,14.7,24.0,121.7,1762646400,0,9,11,6,121.3,119.9,116.2,112.9,122.7
2025-11-09 01:00:00,19.6,88.0,1014.8,3.7,54.8,8.0,89.6,53.4,1341.0,41.6,16.8,16.0,122.7,1762650000,1,9,11,6,121.7,120.7,117.4,112.7,124.0
2025-11-09 02:00:00,19.3,88.5,1015.5,5.7,46.3,25.0,99.4,65.7,1894.8,46.4,19.8,7.0,124.0,1762653600,2,9,11,6,122.7,121.3,118.7,112.7,125.7
2025-11-09 03:00:00,20.0,85.5,1016.1,5.6,42.4,8.0,99.4,65.7,1894.8,46.9,23.3,9.0,125.7,1762657200,3,9,11,6,124.0,121.7,119.9,113.3,128.5
2025-11-09 04:00:00,22.5,75.7,1016.4,5.0,40.6,5.0,91.5,55.3,1894.8,38.9,27.9,34.0,128.5,1762660800,4,9,11,6,125.7,122.7,120.7,113.7,128.8
2025-11-09 05:00:00,24.8,69.3,1016.6,1.5,76.0,9.0,82.2,41.6,1547.0,26.6,32.9,70.0,128.8,1762664400,5,9,11,6,128.5,124.0,121.3,113.8,128.5
2025-11-09 06:00:00,26.3,61.1,1016.1,4.6,200.6,5.0,75.0,37.7,1089.0,16.5,35.7,100.0,128.5,1762668000,6,9,11,6,128.8,125.7,121.7,113.3,128.3
2025-11-09 07:00:00,27.4,53.8,1015.4,7.5,213.3,1.0,68.5,35.6,766.0,11.1,34.6,118.0,128.3,1762671600,7,9,11,6,128.5,128.5,122.7,113.1,128.4
2025-11-09 08:00:00,27.8,50.9,1014.5,9.6,218.2,0.0,62.2,33.4,489.0,8.1,31.4,129.0,128.4,1762675200,8,9,11,6,128.3,128.8,124.0,113.5,128.3
2025-11-09 09:00:00,27.8,47.7,1013.6,10.2,222.1,0.0,58.4,31.8,312.0,6.8,28.4,133.0,128.3,1762678800,9,9,11,6,128.4,128.5,125.7,113.8,128.1
2025-11-09 10:00:00,27.7,45.2,1013.0,10.3,225.7,0.0,55.5,30.3,228.0,6.3,26.5,127.0,128.1,1762682400,10,9,11,6,128.3,128.3,128.5,113.9,127.9
2025-11-09 11:00:00,27.3,45.2,1012.7,10.2,229.3,0.0,52.5,28.4,244.0,7.6,24.9,114.0,127.9,1762686000,11,9,11,6,128.1,128.4,128.8,113.8,127.5
2025-11-09 12:00:00,26.5,48.8,1012.8,8.8,239.2,0.0,50.4,28.2,435.0,13.1,25.7,107.0,127.5,1762689600,12,9,11,6,127.9,128.3,128.5,113.5,126.6
2025-11-09 13:00:00,25.6,53.3,1013.1,6.9,245.4,0.0,48.9,30.9,928.0,27.5,23.8,80.0,126.6,1762693200,13,9,11,6,127.5,128.1,128.3,113.7,125.5
2025-11-09 14:00:00,25.0,57.2,1013.3,5.6,255.1,0.0,49.8,34.3,1596.0,47.4,21.1,43.0,125.5,1762696800,14,9,11,6,126.6,127.9,128.4,113.8,124.4
2025-11-09 15:00:00,24.6,60.1,1013.6,4.7,252.3,0.0,50.4,35.7,1894.8,62.5,19.5,15.0,124.4,1762700400,15,9,11,6,125.5,127.5,128.3,114.2,123.1
2025-11-09 16:00:00,24.2,63.2,1013.9,4.3,237.0,0.0,51.6,37.4,1894.8,68.1,20.0,6.0,123.1,1762704000,16,9,11,6,124.4,126.6,128.1,114.8,122.0
2025-11-09 17:00:00,23.9,66.2,1014.0,4.6,215.5,0.0,57.0,41.2,1894.8,68.8,21.5,5.0,122.0,1762707600,17,9,11,6,123.1,125.5,127.9,115.4,121.0
2025-11-09 18:00:00,22.5,72.2,1014.2,2.6,213.7,0.0,64.0,46.2,1894.8,68.8,22.5,6.0,121.0,1762711200,18,9,11,6,122.0,124.4,127.5,116.2,120.1
2025-11-09 19:00:00,22.4,71.8,1014.0,4.6,283.5,0.0,67.8,48.7,1894.8,69.8,22.3,5.0,120.1,1762714800,19,9,11,6,121.0,123.1,126.6,117.4,119.3
2025-11-09 20:00:00,21.4,74.8,1013.6,5.5,332.6,0.0,68.2,48.1,1782.0,70.0,21.7,4.0,119.3,1762718400,20,9,11,6,120.1,122.0,125.5,118.7,118.8
2025-11-09 21:00:00,20.7,75.0,1013.7,5.4,354.3,0.0,64.3,44.6,1345.0,67.7,20.6,5.0,118.8,1762722000,21,9,11,6,119.3,121.0,124.4,119.9,118.3
2025-11-09 22:00:00,20.2,76.3,1013.3,3.8,360.0,0.0,56.2,38.9,1004.0,60.3,18.7,9.0,118.3,1762725600,22,9,11,6,118.8,120.1,123.1,120.7,117.7
2025-11-09 23:00:00,19.8,79.2,1013.1,1.4,360.0,0.0,47.3,32.8,749.0,50.4,16.4,15.0,117.7,1762729200,23,9,11,6,118.3,119.3,122.0,121.3,116.7
2025-11-10 00:00:00,19.0,83.0,1013.0,2.4,351.3,0.0,46.3,30.4,831.0,37.6,13.8,26.0,116.7,1762732800,0,10,11,0,117.7,118.8,121.0,121.7,114.8
2025-11-10 01:00:00,19.0,82.7,1013.1,2.9,352.9,0.0,51.1,33.9,1649.0,41.7,15.9,19.0,114.8,1762736400,1,10,11,0,116.7,118.3,120.1,122.7,112.8
2025-11-10 02:00:00,18.7,83.5,1013.9,1.8,354.3,0.0,62.4,44.7,1894.8,47.0,18.9,11.0,112.8,1762740000,2,10,11,0,114.8,117.7,119.3,124.0,110.5
2025-11-10 03:00:00,20.2,76.1,1014.6,1.8,348.7,1.0,70.8,57.3,1894.8,47.3,22.2,14.0,110.5,1762743600,3,10,11,0,112.8,116.7,118.8,125.7,107.9
2025-11-10 04:00:00,22.9,67.4,1015.0,1.4,320.2,2.0,51.5,37.0,1894.8,38.1,26.2,40.0,107.9,1762747200,4,10,11,0,110.5,114.8,118.3,128.5,105.9
2025-11-10 05:00:00,25.0,62.3,1015.2,4.4,248.6,0.0,43.9,27.1,1394.0,24.0,30.4,77.0,105.9,1762750800,5,10,11,0,107.9,112.8,117.7,128.8,104.4
2025-11-10 06:00:00,26.8,52.1,1015.0,7.1,229.1,0.0,41.9,26.4,420.0,12.9,32.8,108.0,104.4,1762754400,6,10,11,0,105.9,110.5,116.7,128.5,103.3
2025-11-10 07:00:00,27.4,51.3,1014.2,9.2,220.2,0.0,38.9,25.6,157.0,8.0,31.9,127.0,103.3,1762758000,7,10,11,0,104.4,107.9,114.8,128.3,102.2
2025-11-10 08:00:00,27.5,53.8,1013.3,11.3,218.5,2.0,36.4,24.9,204.0,6.2,29.2,140.0,102.2,1762761600,8,10,11,0,103.3,105.9,112.8,128.4,101.3
2025-11-10 09:00:00,27.3,55.6,1012.5,12.0,222.6,9.0,35.9,24.7,278.0,5.9,26.7,144.0,101.3,1762765200,9,10,11,0,102.2,104.4,110.5,128.3,100.6
2025-11-10 10:00:00,27.0,56.3,1012.1,11.2,223.7,12.0,34.5,23.8,264.0,5.5,25.1,139.0,100.6,1762768800,10,10,11,0,101.3,103.3,107.9,128.1,99.9
2025-11-10 11:00:00,26.6,57.2,1011.9,10.3,222.9,5.0,32.8,22.5,277.0,6.6,23.7,126.0,99.9,1762772400,11,10,11,0,100.6,102.2,105.9,127.9,99.4
2025-11-10 12:00:00,25.9,56.7,1012.3,9.7,228.0,0.0,30.9,21.9,381.0,12.5,23.0,108.0,99.4,1762776000,12,10,11,0,99.9,101.3,104.4,127.5,98.8
2025-11-10 13:00:00,25.4,58.0,1012.6,7.9,230.5,0.0,33.1,26.0,628.0,28.9,21.8,81.0,98.8,1762779600,13,10,11,0,99.4,100.6,103.3,126.6,98.4
2025-11-10 14:00:00,25.0,59.4,1013.0,5.7,228.8,0.0,37.3,31.0,965.0,51.6,20.2,45.0,98.4,1762783200,14,10,11,0,98.8,99.9,102.2,125.5,98.1
2025-11-10 15:00:00,24.7,60.5,1013.4,5.2,226.4,0.0,41.0,34.7,1300.0,68.8,19.7,17.0,98.1,1762786800,15,10,11,0,98.4,99.4,101.3,124.4,98.0
2025-11-10 16:00:00,24.3,62.8,1014.1,5.1,242.5,0.0,46.7,39.6,1651.0,75.1,21.5,7.0,98.0,1762790400,16,10,11,0,98.1,98.8,100.6,123.1,98.2
2025-11-10 17:00:00,24.0,64.7,1014.1,3.1,249.4,0.0,53.8,45.4,1894.8,75.9,24.5,7.0,98.2,1762794000,17,10,11,0,98.0,98.4,99.9,122.0,98.6
2025-11-10 18:00:00,22.7,72.0,1014.2,1.2,243.4,2.0,59.6,50.3,1894.8,75.9,26.7,7.0,98.6,1762797600,18,10,11,0,98.2,98.1,99.4,121.0,99.0
2025-11-10 19:00:00,22.5,71.5,1014.3,3.3,299.4,6.0,62.2,52.2,1894.8,76.8,27.3,6.0,99.0,1762801200,19,10,11,0,98.6,98.0,98.8,120.1,99.3
2025-11-10 20:00:00,21.5,75.6,1014.0,3.5,336.0,19.0,62.6,51.9,1894.8,76.9,27.1,6.0,99.3,1762804800,20,10,11,0,99.0,98.2,98.4,119.3,99.6
2025-11-10 21:00:00,20.9,77.4,1013.7,3.7,11.3,80.0,61.9,50.9,1774.0,75.8,26.5,6.0,99.6,1762808400,21,10,11,0,99.3,98.6,98.1,118.8,100.2
2025-11-10 22:00:00,20.5,77.8,1013.6,2.8,18.4,93.0,61.5,51.1,1446.0,73.1,25.3,6.0,100.2,1762812000,22,10,11,0,99.6,99.0,98.0,118.3,101.5
2025-11-10 23:00:00,20.1,79.3,1013.5,2.8,26.6,81.0,60.8,50.6,1075.0,69.1,23.8,5.0,101.5,1762815600,23,10,11,0,100.2,99.3,98.2,117.7,103.3
2025-11-11 00:00:00,19.4,84.9,1013.9,3.2,26.6,71.0,60.8,50.5,958.0,65.6,22.7,5.0,103.3,1762819200,0,11,11,1,101.5,99.6,98.6,116.7,105.4
2025-11-11 01:00:00,19.4,84.7,1014.5,3.5,34.5,44.0,64.5,56.3,1394.0,62.2,21.5,2.0,105.4,1762822800,1,11,11,1,103.3,100.2,99.0,114.8,107.8
2025-11-11 02:00:00,19.3,84.9,1015.2,4.0,50.5,37.0,74.5,65.7,1894.8,57.0,20.3,0.0,107.8,1762826400,2,11,11,1,105.4,101.5,99.3,112.8,110.2
2025-11-11 03:00:00,20.1,81.1,1015.8,3.3,67.6,57.0,86.6,65.7,1894.8,49.9,22.7,7.0,110.2,1762830000,3,11,11,1,107.8,103.3,99.6,110.5,112.8
2025-11-11 04:00:00,22.6,69.3,1016.3,2.5,90.0,2.0,57.9,48.9,1894.8,39.5,32.9,37.0,112.8,1762833600,4,11,11,1,110.2,105.4,100.2,107.9,114.1
2025-11-11 05:00:00,24.4,64.0,1016.7,2.4,144.0,1.0,41.8,29.3,1378.0,27.1,37.7,78.0,114.1,1762837200,5,11,11,1,112.8,107.8,101.5,105.9,114.3
2025-11-11 06:00:00,26.0,55.5,1016.6,4.3,177.6,0.0,34.0,25.6,829.0,17.4,37.7,112.0,114.3,1762840800,6,11,11,1,114.1,110.2,103.3,104.4,114.2
2025-11-11 07:00:00,26.9,52.8,1015.8,5.7,189.2,0.0,33.4,26.4,638.0,12.0,37.7,134.0,114.2,1762844400,7,11,11,1,114.3,112.8,105.4,103.3,114.3
2025-11-11 08:00:00,27.3,54.1,1015.0,7.8,193.4,1.0,33.4,27.1,596.0,9.1,37.7,150.0,114.3,1762848000,8,11,11,1,114.2,114.1,107.8,102.2,114.5
2025-11-11 09:00:00,27.4,54.6,1014.0,9.7,201.8,0.0,33.4,27.5,571.0,8.0,37.7,157.0,114.5,1762851600,9,11,11,1,114.3,114.3,110.2,101.3,114.8
2025-11-11 10:00:00,26.9,56.9,1013.6,10.9,210.8,3.0,33.1,27.3,496.0,7.4,35.5,156.0,114.8,1762855200,10,11,11,1,114.5,114.2,112.8,100.6,115.2
2025-11-11 11:00:00,26.4,58.1,1013.5,10.2,222.1,2.0,32.0,26.5,438.0,8.6,33.0,146.0,115.2,1762858800,11,11,11,1,114.8,114.3,114.1,99.9,115.6
2025-11-11 12:00:00,25.6,58.6,1013.8,9.3,225.8,1.0,27.8,22.8,458.0,13.5,28.9,128.0,115.6,1762862400,12,11,11,1,115.2,114.5,114.3,99.4,115.7
2025-11-11 13:00:00,24.9,63.7,1014.2,9.0,233.1,2.0,31.0,26.8,609.0,30.6,26.5,97.0,115.7,1762866000,13,11,11,1,115.6,114.8,114.2,98.8,115.8
2025-11-11 14:00:00,24.5,66.1,1014.8,7.3,246.6,1.0,34.8,31.1,839.0,54.2,23.2,54.0,115.8,1762869600,14,11,11,1,115.7,115.2,114.3,98.4,115.8
2025-11-11 15:00:00,24.1,69.2,1015.3,5.9,246.6,0.0,36.6,32.8,1054.0,72.0,21.3,21.0,115.8,1762873200,15,11,11,1,115.8,115.6,114.5,98.1,115.6
2025-11-11 16:00:00,23.8,71.3,1015.8,6.1,251.0,0.0,40.7,36.1,1269.0,78.2,22.2,10.0,115.6,1762876800,16,11,11,1,115.8,115.7,114.8,98.0,115.2
2025-11-11 17:00:00,23.5,72.2,1015.9,5.0,250.9,0.0,46.4,40.9,1469.0,78.6,24.5,10.0,115.2,1762880400,17,11,11,1,115.6,115.8,115.2,98.2,114.7
2025-11-11 18:00:00,22.5,78.9,1016.2,2.3,265.6,0.0,52.3,46.1,1520.0,77.7,26.0,10.0,114.7,1762884000,18,11,11,1,115.2,115.8,115.6,98.6,114.3
2025-11-11 19:00:00,22.6,77.7,1015.9,3.5,297.9,0.0,55.4,48.7,1303.0,77.5,25.7,8.0,114.3,1762887600,19,11,11,1,114.7,115.6,115.7,99.0,113.9
2025-11-11 20:00:00,21.6,81.5,1015.9,7.0,320.2,0.0,53.6,46.6,937.0,76.0,24.6,6.0,113.9,1762891200,20,11,11,1,114.3,115.2,115.8,99.3,113.4
2025-11-11 21:00:00,20.9,83.2,1015.7,7.0,349.6,0.0,48.8,42.0,645.0,71.7,23.1,7.0,113.4,1762894800,21,11,11,1,113.9,114.7,115.8,99.6,112.5
2025-11-11 22:00:00,20.5,84.5,1015.5,6.5,358.4,0.0,41.1,35.4,476.0,61.5,20.7,13.0,112.5,1762898400,22,11,11,1,113.4,114.3,115.6,100.2,110.8
2025-11-11 23:00:00,20.3,85.0,1015.5,6.5,1.6,0.0,35.0,29.6,381.0,48.5,17.8,21.0,110.8,1762902000,23,11,11,1,112.5,113.9,115.2,101.5,108.6
2025-11-12 00:00:00,20.0,85.0,1015.8,5.8,1.8,0.0,39.0,31.8,437.0,43.3,15.8,22.0,108.6,1762905600,0,12,11,2,110.8,113.4,114.7,103.3,106.7
2025-11-12 01:00:00,19.6,86.0,1016.3,5.9,358.3,1.0,39.8,33.5,796.0,46.4,16.6,16.0,106.7,1762909200,1,12,11,2,108.6,112.5,114.3,105.4,104.3
2025-11-12 02:00:00,19.2,87.4,1016.8,5.6,3.7,2.0,49.1,42.5,1305.0,50.3,17.8,10.0,104.3,1762912800,2,12,11,2,106.7,110.8,113.9,107.8,101.7
2025-11-12 03:00:00,19.9,84.4,1017.4,4.4,9.5,2.0,55.1,49.2,1582.0,49.5,20.4,16.0,101.7,1762916400,3,12,11,2,104.3,108.6,113.4,110.2,98.4
2025-11-12 04:00:00,22.3,73.1,1017.9,3.1,3.4,0.0,42.0,33.1,1394.0,39.7,25.8,45.0,98.4,1762920000,4,12,11,2,101.7,106.7,112.5,112.8,97.0
2025-11-12 05:00:00,24.8,61.7,1018.2,3.4,334.8,0.0,32.9,22.7,973.0,25.4,32.4,87.0,97.0,1762923600,5,12,11,2,98.4,104.3,110.8,114.1,96.5
2025-11-12 06:00:00,26.7,48.7,1018.0,2.2,260.5,0.0,29.3,21.9,631.0,14.1,36.8,122.0,96.5,1762927200,6,12,11,2,97.0,101.7,108.6,114.3,96.1
2025-11-12 07:00:00,28.1,41.0,1017.2,4.1,221.4,0.0,29.5,23.3,490.0,9.0,36.9,143.0,96.1,1762930800,7,12,11,2,96.5,98.4,106.7,114.2,95.9
2025-11-12 08:00:00,28.5,42.8,1016.5,8.0,214.0,0.0,30.4,24.2,428.0,7.0,34.7,157.0,95.9,1762934400,8,12,11,2,96.1,97.0,104.3,114.3,95.6
2025-11-12 09:00:00,28.0,51.9,1015.7,11.6,220.6,0.0,31.9,25.1,397.0,6.7,32.6,163.0,95.6,1762938000,9,12,11,2,95.9,96.5,101.7,114.5,95.4
2025-11-12 10:00:00,27.4,56.0,1015.4,12.4,229.1,0.0,32.6,25.5,369.0,7.4,31.7,160.0,95.4,1762941600,10,12,11,2,95.6,96.1,98.4,114.8,95.2
2025-11-12 11:00:00,27.0,53.8,1015.2,10.7,239.5,0.0,32.2,25.0,373.0,9.9,30.8,148.0,95.2,1762945200,11,12,11,2,95.4,95.9,97.0,115.2,95.1
2025-11-12 12:00:00,26.6,54.1,1014.9,9.9,250.9,0.0,30.2,24.2,441.0,15.0,32.7,137.0,95.1,1762948800,12,12,11,2,95.2,95.6,96.5,115.6,104.1
2025-11-12 13:00:00,25.7,59.2,1015.4,8.4,262.6,0.0,32.1,26.7,624.0,25.2,29.1,109.0,104.1,1762952400,13,12,11,2,95.1,95.4,96.1,115.7,108.8
2025-11-12 14:00:00,24.9,67.4,1016.0,7.1,277.3,0.0,32.2,26.5,871.0,39.3,24.1,69.0,108.8,1762956000,14,12,11,2,104.1,95.2,95.9,115.8,97.5
2025-11-12 15:00:00,24.3,73.9,1016.6,6.7,277.7,0.0,32.1,26.3,1070.0,50.4,20.3,39.0,97.5,1762959600,15,12,11,2,108.8,95.1,95.6,115.8,94.2
2025-11-12 16:00:00,23.9,78.1,1017.1,5.8,268.2,0.0,32.9,26.8,1200.0,56.0,18.8,27.0,94.2,1762963200,16,12,11,2,97.5,104.1,95.4,115.6,93.4
2025-11-12 17:00:00,23.5,80.2,1017.2,6.0,280.3,0.0,34.5,28.0,1281.0,58.5,18.5,23.0,93.4,1762966800,17,12,11,2,94.2,108.8,95.2,115.2,92.3
2025-11-12 18:00:00,22.9,82.7,1017.3,4.8,291.8,0.0,37.8,30.7,1258.0,58.1,18.0,23.0,92.3,1762970400,18,12,11,2,93.4,97.5,95.1,114.7,90.9
2025-11-12 19:00:00,22.2,84.2,1017.5,8.0,324.2,0.0,41.3,33.2,1056.0,54.1,16.7,24.0,90.9,1762974000,19,12,11,2,92.3,94.2,104.1,114.3,89.5
2025-11-12 20:00:00,21.5,86.0,1017.0,7.4,341.6,0.0,40.0,31.8,751.0,47.2,15.1,28.0,89.5,1762977600,20,12,11,2,90.9,93.4,108.8,113.9,88.2
2025-11-12 21:00:00,21.1,86.7,1016.9,6.6,347.5,0.0,36.0,27.6,509.0,40.0,14.0,33.0,88.2,1762981200,21,12,11,2,89.5,92.3,97.5,113.4,86.9
2025-11-12 22:00:00,20.9,87.5,1016.4,6.1,358.3,0.0,33.4,24.0,358.0,31.8,13.3,39.0,86.9,1762984800,22,12,11,2,88.2,90.9,94.2,112.5,85.9
2025-11-12 23:00:00,20.4,89.7,1016.4,6.5,6.3,0.0,32.2,21.7,272.0,23.3,13.1,45.0,85.9,1762988400,23,12,11,2,86.9,89.5,93.4,110.8,85.2
2025-11-13 00:00:00,19.9,91.9,1016.9,6.6,9.5,2.0,35.9,23.9,336.0,24.3,13.5,39.0,85.2,1762992000,0,13,11,3,85.9,88.2,92.3,108.6,84.5
2025-11-13 01:00:00,19.7,90.5,1017.4,6.3,6.5,1.0,39.1,26.1,707.0,31.9,14.7,30.0,84.5,1762995600,1,13,11,3,85.2,86.9,90.9,106.7,83.9
2025-11-13 02:00:00,19.2,89.0,1018.2,6.3,6.5,0.0,46.7,33.9,1230.0,41.9,16.6,18.0,83.9,1762999200,2,13,11,3,84.5,85.9,89.5,104.3,83.1
2025-11-13 03:00:00,19.9,81.0,1018.9,4.8,13.0,0.0,50.2,38.4,1524.0,46.1,20.5,21.0,83.1,1763002800,3,13,11,3,83.9,85.2,88.2,101.7,82.1
2025-11-13 04:00:00,22.4,67.5,1019.4,3.6,8.5,0.0,46.3,32.4,1356.0,38.8,28.5,49.0,82.1,1763006400,4,13,11,3,83.1,84.5,86.9,98.4,82.1
2025-11-13 05:00:00,25.1,56.7,1019.6,4.0,357.4,0.0,42.7,22.9,960.0,25.6,37.7,92.0,82.1,1763010000,5,13,11,3,82.1,83.9,85.9,97.0,82.1
2025-11-13 06:00:00,27.1,47.8,1019.4,1.8,270.0,0.0,37.4,22.2,656.0,15.0,37.7,127.0,82.1,1763013600,6,13,11,3,82.1,83.1,85.2,96.5,82.1
2025-11-13 07:00:00,28.6,36.9,1018.5,4.1,208.8,0.0,36.4,24.0,586.0,10.1,37.7,148.0,82.1,1763017200,7,13,11,3,82.1,82.1,84.5,96.1,82.2
2025-11-13 08:00:00,29.1,36.2,1017.7,7.4,205.9,0.0,37.1,24.3,609.0,7.7,37.7,163.0,82.2,1763020800,8,13,11,3,82.1,82.1,83.9,95.9,82.2
2025-11-13 09:00:00,29.0,38.0,1016.7,9.7,211.3,0.0,37.8,24.8,620.0,7.1,36.7,170.0,82.2,1763024400,9,13,11,3,82.2,82.1,83.1,95.6,82.2
2025-11-13 10:00:00,28.6,38.4,1016.2,11.2,221.1,0.0,38.1,25.1,557.0,7.8,35.3,170.0,82.2,1763028000,10,13,11,3,82.2,82.1,82.1,95.4,82.1
2025-11-13 11:00:00,27.9,38.9,1016.0,10.9,239.2,0.0,38.0,25.6,483.0,10.3,34.4,163.0,82.1,1763031600,11,13,11,3,82.2,82.2,82.1,95.2,96.7
2025-11-13 12:00:00,27.3,43.8,1015.9,9.1,251.6,0.0,32.6,24.2,483.0,14.8,35.0,152.0,96.7,1763035200,12,13,11,3,82.1,82.2,82.1,95.1,118.6
